"","nationality","response","year"
"27209","Kenya","non-atheist",2012
"27210","Kenya","non-atheist",2012
"27211","Kenya","non-atheist",2012
"27212","Kenya","non-atheist",2012
"27213","Kenya","non-atheist",2012
"27214","Kenya","non-atheist",2012
"27215","Kenya","non-atheist",2012
"27216","Kenya","non-atheist",2012
"27217","Kenya","non-atheist",2012
"27218","Kenya","non-atheist",2012
"27219","Kenya","non-atheist",2012
"27220","Kenya","non-atheist",2012
"27221","Kenya","non-atheist",2012
"27222","Kenya","non-atheist",2012
"27223","Kenya","non-atheist",2012
"27224","Kenya","non-atheist",2012
"27225","Kenya","non-atheist",2012
"27226","Kenya","non-atheist",2012
"27227","Kenya","non-atheist",2012
"27228","Kenya","non-atheist",2012
"27229","Kenya","non-atheist",2012
"27230","Kenya","non-atheist",2012
"27231","Kenya","non-atheist",2012
"27232","Kenya","non-atheist",2012
"27233","Kenya","non-atheist",2012
"27234","Kenya","non-atheist",2012
"27235","Kenya","non-atheist",2012
"27236","Kenya","non-atheist",2012
"27237","Kenya","non-atheist",2012
"27238","Kenya","non-atheist",2012
"27239","Kenya","non-atheist",2012
"27240","Kenya","non-atheist",2012
"27241","Kenya","non-atheist",2012
"27242","Kenya","non-atheist",2012
"27243","Kenya","non-atheist",2012
"27244","Kenya","non-atheist",2012
"27245","Kenya","non-atheist",2012
"27246","Kenya","non-atheist",2012
"27247","Kenya","non-atheist",2012
"27248","Kenya","non-atheist",2012
"27249","Kenya","non-atheist",2012
"27250","Kenya","non-atheist",2012
"27251","Kenya","non-atheist",2012
"27252","Kenya","non-atheist",2012
"27253","Kenya","non-atheist",2012
"27254","Kenya","non-atheist",2012
"27255","Kenya","non-atheist",2012
"27256","Kenya","non-atheist",2012
"27257","Kenya","non-atheist",2012
"27258","Kenya","non-atheist",2012
"27259","Kenya","non-atheist",2012
"27260","Kenya","non-atheist",2012
"27261","Kenya","non-atheist",2012
"27262","Kenya","non-atheist",2012
"27263","Kenya","non-atheist",2012
"27264","Kenya","non-atheist",2012
"27265","Kenya","non-atheist",2012
"27266","Kenya","non-atheist",2012
"27267","Kenya","non-atheist",2012
"27268","Kenya","non-atheist",2012
"27269","Kenya","non-atheist",2012
"27270","Kenya","non-atheist",2012
"27271","Kenya","non-atheist",2012
"27272","Kenya","non-atheist",2012
"27273","Kenya","non-atheist",2012
"27274","Kenya","non-atheist",2012
"27275","Kenya","non-atheist",2012
"27276","Kenya","non-atheist",2012
"27277","Kenya","non-atheist",2012
"27278","Kenya","non-atheist",2012
"27279","Kenya","non-atheist",2012
"27280","Kenya","non-atheist",2012
"27281","Kenya","non-atheist",2012
"27282","Kenya","non-atheist",2012
"27283","Kenya","non-atheist",2012
"27284","Kenya","non-atheist",2012
"27285","Kenya","non-atheist",2012
"27286","Kenya","non-atheist",2012
"27287","Kenya","non-atheist",2012
"27288","Kenya","non-atheist",2012
"27289","Kenya","non-atheist",2012
"27290","Kenya","non-atheist",2012
"27291","Kenya","non-atheist",2012
"27292","Kenya","non-atheist",2012
"27293","Kenya","non-atheist",2012
"27294","Kenya","non-atheist",2012
"27295","Kenya","non-atheist",2012
"27296","Kenya","non-atheist",2012
"27297","Kenya","non-atheist",2012
"27298","Kenya","non-atheist",2012
"27299","Kenya","non-atheist",2012
"27300","Kenya","non-atheist",2012
"27301","Kenya","non-atheist",2012
"27302","Kenya","non-atheist",2012
"27303","Kenya","non-atheist",2012
"27304","Kenya","non-atheist",2012
"27305","Kenya","non-atheist",2012
"27306","Kenya","non-atheist",2012
"27307","Kenya","non-atheist",2012
"27308","Kenya","non-atheist",2012
"27309","Kenya","non-atheist",2012
"27310","Kenya","non-atheist",2012
"27311","Kenya","non-atheist",2012
"27312","Kenya","non-atheist",2012
"27313","Kenya","non-atheist",2012
"27314","Kenya","non-atheist",2012
"27315","Kenya","non-atheist",2012
"27316","Kenya","non-atheist",2012
"27317","Kenya","non-atheist",2012
"27318","Kenya","non-atheist",2012
"27319","Kenya","non-atheist",2012
"27320","Kenya","non-atheist",2012
"27321","Kenya","non-atheist",2012
"27322","Kenya","non-atheist",2012
"27323","Kenya","non-atheist",2012
"27324","Kenya","non-atheist",2012
"27325","Kenya","non-atheist",2012
"27326","Kenya","non-atheist",2012
"27327","Kenya","non-atheist",2012
"27328","Kenya","non-atheist",2012
"27329","Kenya","non-atheist",2012
"27330","Kenya","non-atheist",2012
"27331","Kenya","non-atheist",2012
"27332","Kenya","non-atheist",2012
"27333","Kenya","non-atheist",2012
"27334","Kenya","non-atheist",2012
"27335","Kenya","non-atheist",2012
"27336","Kenya","non-atheist",2012
"27337","Kenya","non-atheist",2012
"27338","Kenya","non-atheist",2012
"27339","Kenya","non-atheist",2012
"27340","Kenya","non-atheist",2012
"27341","Kenya","non-atheist",2012
"27342","Kenya","non-atheist",2012
"27343","Kenya","non-atheist",2012
"27344","Kenya","non-atheist",2012
"27345","Kenya","non-atheist",2012
"27346","Kenya","non-atheist",2012
"27347","Kenya","non-atheist",2012
"27348","Kenya","non-atheist",2012
"27349","Kenya","non-atheist",2012
"27350","Kenya","non-atheist",2012
"27351","Kenya","non-atheist",2012
"27352","Kenya","non-atheist",2012
"27353","Kenya","non-atheist",2012
"27354","Kenya","non-atheist",2012
"27355","Kenya","non-atheist",2012
"27356","Kenya","non-atheist",2012
"27357","Kenya","non-atheist",2012
"27358","Kenya","non-atheist",2012
"27359","Kenya","non-atheist",2012
"27360","Kenya","non-atheist",2012
"27361","Kenya","non-atheist",2012
"27362","Kenya","non-atheist",2012
"27363","Kenya","non-atheist",2012
"27364","Kenya","non-atheist",2012
"27365","Kenya","non-atheist",2012
"27366","Kenya","non-atheist",2012
"27367","Kenya","non-atheist",2012
"27368","Kenya","non-atheist",2012
"27369","Kenya","non-atheist",2012
"27370","Kenya","non-atheist",2012
"27371","Kenya","non-atheist",2012
"27372","Kenya","non-atheist",2012
"27373","Kenya","non-atheist",2012
"27374","Kenya","non-atheist",2012
"27375","Kenya","non-atheist",2012
"27376","Kenya","non-atheist",2012
"27377","Kenya","non-atheist",2012
"27378","Kenya","non-atheist",2012
"27379","Kenya","non-atheist",2012
"27380","Kenya","non-atheist",2012
"27381","Kenya","non-atheist",2012
"27382","Kenya","non-atheist",2012
"27383","Kenya","non-atheist",2012
"27384","Kenya","non-atheist",2012
"27385","Kenya","non-atheist",2012
"27386","Kenya","non-atheist",2012
"27387","Kenya","non-atheist",2012
"27388","Kenya","non-atheist",2012
"27389","Kenya","non-atheist",2012
"27390","Kenya","non-atheist",2012
"27391","Kenya","non-atheist",2012
"27392","Kenya","non-atheist",2012
"27393","Kenya","non-atheist",2012
"27394","Kenya","non-atheist",2012
"27395","Kenya","non-atheist",2012
"27396","Kenya","non-atheist",2012
"27397","Kenya","non-atheist",2012
"27398","Kenya","non-atheist",2012
"27399","Kenya","non-atheist",2012
"27400","Kenya","non-atheist",2012
"27401","Kenya","non-atheist",2012
"27402","Kenya","non-atheist",2012
"27403","Kenya","non-atheist",2012
"27404","Kenya","non-atheist",2012
"27405","Kenya","non-atheist",2012
"27406","Kenya","non-atheist",2012
"27407","Kenya","non-atheist",2012
"27408","Kenya","non-atheist",2012
"27409","Kenya","non-atheist",2012
"27410","Kenya","non-atheist",2012
"27411","Kenya","non-atheist",2012
"27412","Kenya","non-atheist",2012
"27413","Kenya","non-atheist",2012
"27414","Kenya","non-atheist",2012
"27415","Kenya","non-atheist",2012
"27416","Kenya","non-atheist",2012
"27417","Kenya","atheist",2012
"27418","Kenya","non-atheist",2012
"27419","Kenya","non-atheist",2012
"27420","Kenya","non-atheist",2012
"27421","Kenya","non-atheist",2012
"27422","Kenya","non-atheist",2012
"27423","Kenya","non-atheist",2012
"27424","Kenya","non-atheist",2012
"27425","Kenya","non-atheist",2012
"27426","Kenya","non-atheist",2012
"27427","Kenya","non-atheist",2012
"27428","Kenya","non-atheist",2012
"27429","Kenya","non-atheist",2012
"27430","Kenya","non-atheist",2012
"27431","Kenya","non-atheist",2012
"27432","Kenya","non-atheist",2012
"27433","Kenya","non-atheist",2012
"27434","Kenya","non-atheist",2012
"27435","Kenya","non-atheist",2012
"27436","Kenya","non-atheist",2012
"27437","Kenya","non-atheist",2012
"27438","Kenya","non-atheist",2012
"27439","Kenya","non-atheist",2012
"27440","Kenya","non-atheist",2012
"27441","Kenya","non-atheist",2012
"27442","Kenya","non-atheist",2012
"27443","Kenya","non-atheist",2012
"27444","Kenya","non-atheist",2012
"27445","Kenya","non-atheist",2012
"27446","Kenya","non-atheist",2012
"27447","Kenya","non-atheist",2012
"27448","Kenya","non-atheist",2012
"27449","Kenya","non-atheist",2012
"27450","Kenya","non-atheist",2012
"27451","Kenya","non-atheist",2012
"27452","Kenya","non-atheist",2012
"27453","Kenya","non-atheist",2012
"27454","Kenya","non-atheist",2012
"27455","Kenya","non-atheist",2012
"27456","Kenya","non-atheist",2012
"27457","Kenya","non-atheist",2012
"27458","Kenya","non-atheist",2012
"27459","Kenya","non-atheist",2012
"27460","Kenya","non-atheist",2012
"27461","Kenya","non-atheist",2012
"27462","Kenya","non-atheist",2012
"27463","Kenya","non-atheist",2012
"27464","Kenya","atheist",2012
"27465","Kenya","non-atheist",2012
"27466","Kenya","non-atheist",2012
"27467","Kenya","non-atheist",2012
"27468","Kenya","non-atheist",2012
"27469","Kenya","non-atheist",2012
"27470","Kenya","non-atheist",2012
"27471","Kenya","non-atheist",2012
"27472","Kenya","non-atheist",2012
"27473","Kenya","non-atheist",2012
"27474","Kenya","non-atheist",2012
"27475","Kenya","non-atheist",2012
"27476","Kenya","non-atheist",2012
"27477","Kenya","non-atheist",2012
"27478","Kenya","non-atheist",2012
"27479","Kenya","non-atheist",2012
"27480","Kenya","non-atheist",2012
"27481","Kenya","non-atheist",2012
"27482","Kenya","non-atheist",2012
"27483","Kenya","non-atheist",2012
"27484","Kenya","non-atheist",2012
"27485","Kenya","non-atheist",2012
"27486","Kenya","non-atheist",2012
"27487","Kenya","non-atheist",2012
"27488","Kenya","non-atheist",2012
"27489","Kenya","non-atheist",2012
"27490","Kenya","non-atheist",2012
"27491","Kenya","non-atheist",2012
"27492","Kenya","non-atheist",2012
"27493","Kenya","non-atheist",2012
"27494","Kenya","non-atheist",2012
"27495","Kenya","non-atheist",2012
"27496","Kenya","non-atheist",2012
"27497","Kenya","non-atheist",2012
"27498","Kenya","non-atheist",2012
"27499","Kenya","non-atheist",2012
"27500","Kenya","non-atheist",2012
"27501","Kenya","non-atheist",2012
"27502","Kenya","non-atheist",2012
"27503","Kenya","non-atheist",2012
"27504","Kenya","non-atheist",2012
"27505","Kenya","non-atheist",2012
"27506","Kenya","non-atheist",2012
"27507","Kenya","non-atheist",2012
"27508","Kenya","non-atheist",2012
"27509","Kenya","non-atheist",2012
"27510","Kenya","non-atheist",2012
"27511","Kenya","non-atheist",2012
"27512","Kenya","non-atheist",2012
"27513","Kenya","non-atheist",2012
"27514","Kenya","non-atheist",2012
"27515","Kenya","non-atheist",2012
"27516","Kenya","non-atheist",2012
"27517","Kenya","non-atheist",2012
"27518","Kenya","non-atheist",2012
"27519","Kenya","non-atheist",2012
"27520","Kenya","non-atheist",2012
"27521","Kenya","non-atheist",2012
"27522","Kenya","non-atheist",2012
"27523","Kenya","non-atheist",2012
"27524","Kenya","non-atheist",2012
"27525","Kenya","non-atheist",2012
"27526","Kenya","non-atheist",2012
"27527","Kenya","non-atheist",2012
"27528","Kenya","non-atheist",2012
"27529","Kenya","non-atheist",2012
"27530","Kenya","non-atheist",2012
"27531","Kenya","non-atheist",2012
"27532","Kenya","non-atheist",2012
"27533","Kenya","non-atheist",2012
"27534","Kenya","non-atheist",2012
"27535","Kenya","non-atheist",2012
"27536","Kenya","non-atheist",2012
"27537","Kenya","non-atheist",2012
"27538","Kenya","non-atheist",2012
"27539","Kenya","non-atheist",2012
"27540","Kenya","non-atheist",2012
"27541","Kenya","non-atheist",2012
"27542","Kenya","non-atheist",2012
"27543","Kenya","non-atheist",2012
"27544","Kenya","non-atheist",2012
"27545","Kenya","non-atheist",2012
"27546","Kenya","atheist",2012
"27547","Kenya","non-atheist",2012
"27548","Kenya","non-atheist",2012
"27549","Kenya","non-atheist",2012
"27550","Kenya","non-atheist",2012
"27551","Kenya","non-atheist",2012
"27552","Kenya","non-atheist",2012
"27553","Kenya","non-atheist",2012
"27554","Kenya","non-atheist",2012
"27555","Kenya","non-atheist",2012
"27556","Kenya","non-atheist",2012
"27557","Kenya","non-atheist",2012
"27558","Kenya","non-atheist",2012
"27559","Kenya","non-atheist",2012
"27560","Kenya","non-atheist",2012
"27561","Kenya","non-atheist",2012
"27562","Kenya","non-atheist",2012
"27563","Kenya","non-atheist",2012
"27564","Kenya","non-atheist",2012
"27565","Kenya","non-atheist",2012
"27566","Kenya","non-atheist",2012
"27567","Kenya","non-atheist",2012
"27568","Kenya","non-atheist",2012
"27569","Kenya","non-atheist",2012
"27570","Kenya","non-atheist",2012
"27571","Kenya","non-atheist",2012
"27572","Kenya","non-atheist",2012
"27573","Kenya","non-atheist",2012
"27574","Kenya","non-atheist",2012
"27575","Kenya","non-atheist",2012
"27576","Kenya","non-atheist",2012
"27577","Kenya","non-atheist",2012
"27578","Kenya","non-atheist",2012
"27579","Kenya","non-atheist",2012
"27580","Kenya","non-atheist",2012
"27581","Kenya","non-atheist",2012
"27582","Kenya","non-atheist",2012
"27583","Kenya","non-atheist",2012
"27584","Kenya","non-atheist",2012
"27585","Kenya","non-atheist",2012
"27586","Kenya","non-atheist",2012
"27587","Kenya","non-atheist",2012
"27588","Kenya","non-atheist",2012
"27589","Kenya","non-atheist",2012
"27590","Kenya","non-atheist",2012
"27591","Kenya","non-atheist",2012
"27592","Kenya","non-atheist",2012
"27593","Kenya","non-atheist",2012
"27594","Kenya","non-atheist",2012
"27595","Kenya","non-atheist",2012
"27596","Kenya","non-atheist",2012
"27597","Kenya","non-atheist",2012
"27598","Kenya","non-atheist",2012
"27599","Kenya","non-atheist",2012
"27600","Kenya","non-atheist",2012
"27601","Kenya","non-atheist",2012
"27602","Kenya","non-atheist",2012
"27603","Kenya","non-atheist",2012
"27604","Kenya","non-atheist",2012
"27605","Kenya","non-atheist",2012
"27606","Kenya","non-atheist",2012
"27607","Kenya","non-atheist",2012
"27608","Kenya","non-atheist",2012
"27609","Kenya","non-atheist",2012
"27610","Kenya","non-atheist",2012
"27611","Kenya","non-atheist",2012
"27612","Kenya","non-atheist",2012
"27613","Kenya","non-atheist",2012
"27614","Kenya","non-atheist",2012
"27615","Kenya","non-atheist",2012
"27616","Kenya","non-atheist",2012
"27617","Kenya","non-atheist",2012
"27618","Kenya","non-atheist",2012
"27619","Kenya","non-atheist",2012
"27620","Kenya","non-atheist",2012
"27621","Kenya","non-atheist",2012
"27622","Kenya","non-atheist",2012
"27623","Kenya","non-atheist",2012
"27624","Kenya","non-atheist",2012
"27625","Kenya","atheist",2012
"27626","Kenya","non-atheist",2012
"27627","Kenya","non-atheist",2012
"27628","Kenya","non-atheist",2012
"27629","Kenya","non-atheist",2012
"27630","Kenya","non-atheist",2012
"27631","Kenya","non-atheist",2012
"27632","Kenya","non-atheist",2012
"27633","Kenya","non-atheist",2012
"27634","Kenya","non-atheist",2012
"27635","Kenya","non-atheist",2012
"27636","Kenya","non-atheist",2012
"27637","Kenya","non-atheist",2012
"27638","Kenya","atheist",2012
"27639","Kenya","atheist",2012
"27640","Kenya","non-atheist",2012
"27641","Kenya","non-atheist",2012
"27642","Kenya","non-atheist",2012
"27643","Kenya","non-atheist",2012
"27644","Kenya","non-atheist",2012
"27645","Kenya","non-atheist",2012
"27646","Kenya","non-atheist",2012
"27647","Kenya","non-atheist",2012
"27648","Kenya","non-atheist",2012
"27649","Kenya","non-atheist",2012
"27650","Kenya","non-atheist",2012
